bias,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,weight10,weight11,weight12,weight13,weight14,weight15,weight16,weight17,weight18,weight19,weight20,weight21,weight22,weight23,weight24,weight25,weight26,weight27,weight28,weight29,weight30,weight31,weight32,weight33,weight34,weight35,weight36,weight37,weight38,weight39,weight40,weight41
0.14793822169303894,-1.1957372426986694,0.2752535343170166,0.328387588262558,-1.3459949493408203,1.944430947303772,-0.011584763415157795,0.15531501173973083,-0.2984119653701782,1.004705548286438,-1.1418547630310059,0.2998564839363098,-0.3713599741458893,0.5699576735496521,-0.26314401626586914,0.01160541083663702,-0.034867141395807266,0.6858782172203064,0.13881994783878326,0.2950194776058197,0.34231361746788025,0.8788436651229858,-0.7642123699188232,-1.4694575071334839,1.3627315759658813,-2.73760986328125,-1.6313070058822632,-1.0333263874053955,-1.041298270225525,-0.7916066646575928,-0.36637362837791443,0.05631762742996216,0.03890543803572655,-0.3551315665245056,0.31160780787467957,0.16130366921424866,0.2638475298881531,0.14023259282112122,0.45351865887641907,0.17344646155834198,0.1884920746088028,0.29648280143737793,0.7652877569198608
0.0,0.06214427947998047,-0.1445799320936203,-0.08902537822723389,0.027453184127807617,-0.1009942889213562,0.04237136244773865,-0.19683901965618134,-0.05385419726371765,-0.12684720754623413,-0.11909027397632599,-0.21124276518821716,-0.021366626024246216,-0.05500802397727966,0.15154796838760376,-0.20961707830429077,0.28220057487487793,0.011264115571975708,-0.2245374321937561,0.07512301206588745,-0.1330031007528305,0.2578732967376709,0.11695390939712524,-0.28938207030296326,-0.04764944314956665,-0.06008979678153992,-0.1257978081703186,-0.15222743153572083,-0.06116655468940735,0.06462851166725159,0.09575369954109192,0.19255173206329346,-0.09067967534065247,0.2218438982963562,0.19285425543785095,0.2581685781478882,-0.21047165989875793,-0.068980872631073,0.04101952910423279,-0.0321730375289917,0.2769218683242798,-0.16039688885211945,0.10365185141563416
0.0,0.22208648920059204,-0.15092045068740845,-0.26457861065864563,0.22430986166000366,0.0447351336479187,0.026353061199188232,0.04401206970214844,-0.08530773222446442,-0.2424522042274475,0.21643143892288208,0.28452068567276,-0.18510141968727112,-0.17587928473949432,-0.0607575923204422,0.11409100890159607,-0.07417874038219452,-0.15283198654651642,-0.02695333957672119,-0.2602151036262512,0.27004414796829224,-0.18091869354248047,0.1857679784297943,-0.015354514122009277,-0.0661855936050415,0.2625366449356079,-0.15045495331287384,0.14300087094306946,-0.2479696273803711,-0.23540040850639343,0.1437472701072693,-0.11951795220375061,-0.22366951406002045,0.2882634401321411,-0.0534822940826416,-0.24274830520153046,-0.1903420090675354,0.2534548044204712,0.23356086015701294,0.21318721771240234,0.1770418882369995,8.460879325866699e-05,-0.18323451280593872
0.05487004667520523,-0.48207366466522217,0.23741893470287323,-0.784895658493042,0.7497221827507019,-3.2542669773101807,0.7170504927635193,-0.33450645208358765,0.8396641612052917,0.1918594092130661,0.15390686690807343,-0.16571544110774994,-0.39524605870246887,-0.7269999384880066,-0.10675358027219772,-0.2640576660633087,0.0991835817694664,-0.40424594283103943,0.1426238864660263,0.19571372866630554,0.236083522439003,0.22624075412750244,0.4514446258544922,0.27522552013397217,0.9560706615447998,0.44774189591407776,-1.1790457963943481,-2.87641978263855,-0.5351842641830444,-0.8821630477905273,-0.7343220710754395,0.40157175064086914,-0.00043553352588787675,0.3482086658477783,0.6091005802154541,0.6694234609603882,0.5486798286437988,0.43100249767303467,0.8032499551773071,0.4825451970100403,0.6231103539466858,0.47700008749961853,0.40341809391975403
-0.17651107907295227,-0.09042774140834808,0.025626426562666893,1.760962724685669,-0.10813204199075699,0.8887497186660767,0.23724472522735596,0.07821907848119736,0.16458763182163239,-1.5536092519760132,-0.19981764256954193,-0.20408710837364197,0.4268879294395447,-0.1701979637145996,0.5726073980331421,-0.2571493983268738,0.1207067146897316,-0.2930296063423157,0.1430414319038391,-0.27056485414505005,0.19876223802566528,-0.2837088406085968,-1.3333004713058472,0.09977204352617264,-1.0330023765563965,-0.3437424600124359,-0.14467421174049377,0.3920658826828003,0.19541209936141968,0.6019512414932251,0.39582788944244385,0.598413348197937,0.2420388162136078,0.8925092220306396,0.6773524880409241,-0.055614154785871506,-0.10977068543434143,0.45614221692085266,0.2498522400856018,-0.049596864730119705,-0.010594042018055916,-0.1029665470123291,-0.079954132437706
0.05510168522596359,0.613194465637207,0.1449812650680542,-1.1726055145263672,0.07151667773723602,-1.7133495807647705,-0.260332852602005,0.2115781307220459,0.914205014705658,0.6755226850509644,1.151120662689209,0.2384951114654541,-0.1332440972328186,-0.2994562089443207,-0.16959692537784576,0.16104984283447266,-0.16701668500900269,-0.24730810523033142,0.11581968516111374,-0.1317816525697708,-0.3732062578201294,-0.06889739632606506,0.9527020454406738,0.5633090734481812,1.1209464073181152,3.1568031311035156,0.4620906412601471,-0.4766247868537903,-0.2712070643901825,-0.3051435351371765,-0.3065764904022217,-0.8166182041168213,-0.6549091339111328,-0.7598528861999512,-0.827949583530426,-0.30255526304244995,-0.4051388204097748,-0.06779375672340393,-0.0007561591919511557,-0.21066097915172577,-0.09059910476207733,-0.12324492633342743,-0.18877893686294556
-0.029803317040205002,-0.665101945400238,0.0058165681548416615,1.6570698022842407,0.607424259185791,1.1679519414901733,-0.30009329319000244,-0.47065478563308716,-1.4761193990707397,-0.6022992134094238,-0.8397597670555115,-0.9780651330947876,-0.2845825254917145,-0.39453062415122986,0.28849273920059204,0.2253989577293396,-0.3455626964569092,-0.4423655867576599,-0.28095632791519165,-0.08752886950969696,0.13548509776592255,-0.2776351571083069,0.054673995822668076,-0.02239948883652687,-3.089668035507202,-0.9776929616928101,-1.9526689052581787,-1.1229292154312134,-0.7215346693992615,-1.1382791996002197,0.21349935233592987,0.2544309198856354,0.46944549679756165,0.9410783648490906,1.1030207872390747,0.30072885751724243,1.134752869606018,1.1750519275665283,0.6603218913078308,1.0569522380828857,0.6247949004173279,0.4796396791934967,0.27732351422309875
0.08453395217657089,0.6974504590034485,-0.18743795156478882,-0.5402064919471741,-0.48332446813583374,0.6219817996025085,-0.46291038393974304,1.906712293624878,-1.4471042156219482,1.162017822265625,-0.9679240584373474,0.36744481325149536,0.4102082848548889,0.28677013516426086,-0.40506547689437866,-0.19450870156288147,0.05074572190642357,0.10984381288290024,-0.20682884752750397,-0.3730551302433014,-0.2670135796070099,-0.29780709743499756,1.7489333152770996,0.29583844542503357,-1.0116106271743774,1.737531304359436,1.011176586151123,2.4019076824188232,-0.5386375188827515,0.5832445025444031,-0.1253117173910141,-0.440997451543808,-0.7384118437767029,-0.4902022182941437,-0.8207316994667053,-0.8349127769470215,-0.48608970642089844,-0.8327053189277649,-0.6691269874572754,-0.8236580491065979,-0.3674572706222534,-0.7436219453811646,-0.6156736016273499
-0.005084032192826271,-0.5431584715843201,0.23608772456645966,0.591775119304657,0.12791502475738525,2.3501594066619873,-0.48931339383125305,0.39367344975471497,-1.4613538980484009,0.9672774076461792,-1.3618468046188354,-0.30590102076530457,0.015713177621364594,0.411469966173172,0.010486309416592121,0.39469027519226074,-0.24162504076957703,0.42667287588119507,-0.03159099444746971,0.1505725234746933,-0.040456224232912064,0.45118099451065063,0.37038081884384155,0.2128017544746399,-1.81755530834198,0.2144254595041275,-1.2825021743774414,-0.9314844012260437,-1.7077399492263794,-1.135581374168396,-0.24722708761692047,0.006520144175738096,-0.25209951400756836,0.21919752657413483,0.9060956239700317,0.5435697436332703,0.6704955101013184,0.6303271055221558,0.7843239307403564,0.5437144041061401,0.38482245802879333,0.18237709999084473,0.4364296793937683
0.038460101932287216,-0.29161661863327026,0.13380441069602966,-0.2094823122024536,-1.0942240953445435,-2.3319575786590576,-0.09335389733314514,0.8473110198974609,1.340197205543518,-0.23729342222213745,0.22893275320529938,0.2972968518733978,-0.3545920252799988,-0.3689320385456085,0.36552855372428894,-0.4446103870868683,0.7099075317382812,0.03769463673233986,0.004252615384757519,-0.1837969571352005,-0.07868701219558716,-0.07625079154968262,-0.35588377714157104,-0.27247050404548645,1.4351445436477661,0.9677303433418274,0.5703322887420654,-0.9964138269424438,0.553126335144043,1.3850927352905273,-0.03708939254283905,0.11616260558366776,0.16876253485679626,0.13231371343135834,-0.7137710452079773,-0.4304494857788086,-0.36472389101982117,-0.07147044688463211,-0.656474769115448,-0.47391727566719055,-0.1560589075088501,-0.5223492383956909,-0.3940729796886444
0.033058591187000275,1.4079689979553223,0.0929434671998024,-0.8515660166740417,1.0058304071426392,2.8267314434051514,-0.565974771976471,-0.11720214784145355,-0.11783059686422348,1.1826995611190796,-0.2797278165817261,0.20675840973854065,0.6664029955863953,0.46266433596611023,-0.3466968834400177,0.3509925603866577,-0.21430976688861847,-0.1707744151353836,-0.60699462890625,0.20583440363407135,-0.19801875948905945,-0.49132126569747925,0.08606182038784027,-1.1245131492614746,-1.010971188545227,1.8508706092834473,1.3712342977523804,1.6636708974838257,-0.1509566456079483,-0.12004217505455017,0.1870449185371399,-0.6042776703834534,-1.0356388092041016,-0.8614794015884399,-0.6396792531013489,-0.24072697758674622,-0.6406294703483582,-0.44204312562942505,-0.13126489520072937,-0.2909463346004486,-0.2185365855693817,-0.23663362860679626,-0.6294708847999573
0.01304483599960804,0.6948387026786804,-0.20920374989509583,1.0166338682174683,0.8132264614105225,-1.4872496128082275,-0.02814459055662155,-0.25288549065589905,-1.298575520515442,-1.5287374258041382,-0.6218090057373047,-0.2734207510948181,0.35769563913345337,-0.7954895496368408,0.08466309309005737,-0.45844244956970215,-0.3435257077217102,-0.3667309284210205,-0.487443745136261,-0.23541270196437836,-0.03440411761403084,-0.5409424304962158,0.6203028559684753,0.4416859745979309,-1.3622719049453735,-2.0543153285980225,-0.6635255813598633,1.2521328926086426,0.15538407862186432,0.06567206233739853,0.2837217152118683,0.11968736350536346,0.2908201217651367,0.29461827874183655,0.9194550514221191,0.1496739685535431,0.2320895940065384,0.30561813712120056,-0.023128699511289597,0.07540126889944077,-0.4172605872154236,-0.1316133737564087,-0.30884021520614624
0.0,-0.27834513783454895,-0.2025488018989563,0.10551786422729492,-0.10559584200382233,0.04651328921318054,-0.07064034044742584,-0.007280468940734863,-0.14082202315330505,0.03376215696334839,-0.01787582039833069,0.15306463837623596,-0.21613915264606476,-0.09348137676715851,0.22860783338546753,0.09652844071388245,0.08612900972366333,-0.1992659568786621,0.16687190532684326,-0.21699443459510803,-0.2877674102783203,-0.012794673442840576,0.09743887186050415,-0.20576605200767517,-0.09235568344593048,0.015924304723739624,0.2171739935874939,0.2680109143257141,-0.18393930792808533,0.03258165717124939,-0.021755129098892212,0.04513302445411682,-0.10304136574268341,0.12850883603096008,0.1367044746875763,0.10070300102233887,-0.19250726699829102,0.22339171171188354,-0.10805578529834747,0.17412787675857544,-0.19347764551639557,0.2818816900253296,0.24949181079864502
0.02985549345612526,0.13692744076251984,-0.07542820274829865,0.009605600498616695,-0.47773680090904236,-0.4052363634109497,-0.0019596710335463285,-1.1875029802322388,0.2752819359302521,-1.7915966510772705,0.6192182898521423,-0.06578652560710907,0.29323476552963257,-0.18097274005413055,0.3529454171657562,-0.38354551792144775,0.27898481488227844,0.0500408411026001,0.15690308809280396,-0.011853483505547047,-0.030070021748542786,-0.22435231506824493,0.4386228621006012,0.5245079398155212,1.077970027923584,-4.377602577209473,-0.0005241038743406534,1.5281232595443726,1.045148253440857,0.32793110609054565,0.14627835154533386,0.20357131958007812,0.398952841758728,0.3878329396247864,-0.19992975890636444,0.0162141565233469,-0.15350796282291412,-0.5284034013748169,-0.5493054986000061,-0.7709229588508606,-0.08661466836929321,-0.17353738844394684,-0.33253222703933716
-0.013645774684846401,-0.2838835120201111,0.21796028316020966,-0.16691914200782776,0.453134149312973,-2.3681325912475586,0.790623664855957,1.0784350633621216,-0.9603906869888306,0.008475047536194324,-1.2776330709457397,0.9535058736801147,-1.1448745727539062,-0.5650172233581543,-0.7558763027191162,0.056358013302087784,-0.26718151569366455,0.6102830767631531,0.0836012065410614,0.06059028208255768,-0.11776349693536758,-0.05759895220398903,0.41852232813835144,0.22428585588932037,-0.4512554705142975,-1.1844993829727173,0.1350562423467636,-0.04839441925287247,0.1643524169921875,-0.6058722734451294,-0.18850111961364746,0.44870245456695557,0.3967142105102539,0.15489058196544647,0.37740689516067505,0.6009367108345032,0.33009350299835205,0.4890727698802948,0.15124337375164032,0.5704057216644287,0.04485346004366875,0.44101449847221375,0.542254626750946
0.0,-0.060343801975250244,-0.0650637298822403,-0.2335868775844574,-0.26875337958335876,0.2724275588989258,-0.16406211256980896,0.12038439512252808,-0.15265852212905884,-0.006151705980300903,-0.2460484653711319,-0.16863399744033813,-0.16289475560188293,-0.27125054597854614,-0.25531771779060364,-0.029801547527313232,-0.07235230505466461,0.28796452283859253,0.025161445140838623,0.12871474027633667,0.12947949767112732,0.2079782485961914,-0.10390342772006989,0.06494709849357605,0.10313880443572998,0.2518240809440613,0.04022014141082764,0.09190526604652405,0.20740967988967896,0.15689828991889954,-0.13418763875961304,0.2913631796836853,0.027623087167739868,-0.18339240550994873,0.1348985731601715,0.2725805640220642,-0.07633449137210846,0.2586035132408142,-0.2515222430229187,0.27402716875076294,-0.19129472970962524,0.03442436456680298,0.14038673043251038
-0.00481132697314024,-0.5289982557296753,0.29253801703453064,0.5419401526451111,0.34156695008277893,-1.7974203824996948,-0.11454116553068161,-1.2407855987548828,1.3749514818191528,-1.305114984512329,0.782575249671936,-0.3175962567329407,0.28320595622062683,-0.2709130644798279,0.9423305988311768,-0.3358946144580841,0.14779919385910034,-0.7577835321426392,-0.09027715027332306,-0.39336246252059937,-0.072021484375,-0.4746536612510681,-0.8220807313919067,0.4778614938259125,2.095527172088623,1.3559383153915405,-0.6100225448608398,-1.5812962055206299,0.49119433760643005,0.7569108009338379,0.31946414709091187,0.0005783826927654445,-0.016862215474247932,0.4388805627822876,-0.10320546478033066,0.13031502068042755,0.08937389403581619,0.18657083809375763,-0.09774930030107498,0.18802544474601746,-0.11605369299650192,0.11535581201314926,-0.4359988272190094
-0.046384114772081375,-1.4779512882232666,0.22546297311782837,0.8208415508270264,0.5255503058433533,0.07714448869228363,0.28548336029052734,-0.984282374382019,-0.11685439944267273,0.1571005880832672,-1.0792204141616821,0.15477684140205383,-0.616828978061676,-0.26297250390052795,-0.5334044098854065,0.21459268033504486,-0.24779608845710754,0.07052996754646301,0.11646894365549088,0.2293184995651245,-0.21464301645755768,0.46201008558273315,-0.6969708800315857,0.18572767078876495,1.8653227090835571,-0.5859048366546631,-1.3782016038894653,-1.7744636535644531,-0.6988092660903931,-0.9298456907272339,-0.35356107354164124,0.36698150634765625,0.3189030587673187,0.7285878658294678,0.6406331062316895,0.5100011825561523,0.690349817276001,0.6277810335159302,0.3834167420864105,0.913610577583313,0.7187917828559875,0.637826144695282,0.8068982362747192
